Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Pop Out,False,1,Top,1,0,0,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Groundout,False,1,Top,2,0,1,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Lineout,False,1,Top,3,0,2,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Game Advisory,False,1,Bot,4,0,0,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Single,False,1,Bot,4,0,0,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Walk,False,1,Bot,5,0,0,,,514888,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Flyout,False,1,Bot,6,0,0,,514888,608324,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Caught Stealing 3B,True,1,Bot,7,0,1,,608324,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Lineout,False,1,Bot,7,0,1,,608324,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
Groundout,False,2,Top,8,0,0,,,,434378,672282,514888,650859,608324,660271,670541,592273,663656,519058,673237,543068,643289,666160,572138,592669,665161,545341,455117,595453,673237,660271,455117,595453,572138,543068,514888,592273,608324,519058,665161,650859,670541,545341,643289,666160,663656,592669
