Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Groundout,False,1,Top,1,0,0,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Lineout,False,1,Top,2,0,1,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Flyout,False,1,Top,3,0,2,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Flyout,False,1,Bot,4,0,0,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Strikeout,False,1,Bot,5,0,1,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Flyout,False,1,Bot,6,0,2,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Groundout,False,2,Top,7,0,0,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Field Error,False,2,Top,8,0,1,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Walk,False,2,Top,9,0,1,,,672275,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Flyout,False,2,Top,10,0,1,,672275,592626,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Forceout,False,2,Top,11,0,2,,672275,592626,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Groundout,False,2,Bot,12,0,0,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Strikeout,False,2,Bot,13,0,1,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
Lineout,False,2,Bot,14,0,2,,,,448179,548389,669261,596103,668804,527038,680779,624424,467793,605204,596847,672275,669707,592626,672779,682641,693304,669477,595978,543063,596847,592626,595978,672275,467793,527038,693304,669477,669707,605204,672779,543063,668804,596103,669261,682641,680779,624424
