Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Groundout,False,1,Top,1,0,0,,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Strikeout,False,1,Top,2,0,1,,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Double,False,1,Top,3,0,2,,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Single,False,1,Top,4,0,2,,571448,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Strikeout,False,1,Top,5,0,2,571448,,575929,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Single,False,1,Bot,6,0,0,,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Double,False,1,Bot,7,0,0,,,650333,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Groundout,False,1,Bot,8,0,0,650333,624585,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Double,False,1,Bot,9,1,1,624585,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Groundout,False,1,Bot,10,2,1,,660821,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Lineout,False,1,Bot,11,2,2,,660821,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Single,False,2,Top,12,2,0,,,,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
Pop Out,False,2,Top,13,2,0,,,663609,666129,571945,650333,669242,624585,502671,650559,571448,660821,575929,643265,691023,516416,663609,621563,657557,663743,666185,641505,663457,624585,663609,663743,575929,643265,502671,650333,669242,516416,571448,621563,657557,650559,691023,641505,663457,660821,666185
